3142	17646
Fes|Morocco	Paris|France	1756.083921577052
Fes|Morocco	Pisa|Italy	1714.8007941645023
Fes|Morocco	St-Etienne|France	1514.708877678434
Fes|Morocco	Weeze|Germany	2161.5708433320024
Figari|France	Lille|France	1109.7485510256015
Figari|France	Luxemburg|Luxembourg	931.7022360447304
Figari|France	Marseille|France	384.4877128316401
Figari|France	Nantes|France	1058.2011473441637
Figari|France	Nice|France	285.44671783639143
Figari|France	Paris|France	960.9114947855426
Flagstaff|United States	Phoenix|United States	192.28133560994573
Flin Flon|Canada	The Pas|Canada	87.52424354426783
Flin Flon|Canada	Thompson|Canada	272.59949788367845
Flin Flon|Canada	Winnipeg|Canada	610.6022488537523
Flinders Island|Australia	Launceston|Australia	174.60924992092967
Flinders Island|Australia	Melbourne|Australia	375.3334830189257
Flint|United States	Las Vegas|United States	2785.585180534088
Flint|United States	Minneapolis|United States	788.7903489725468
Flint|United States	Orlando|United States	1632.8009003437649
Flint|United States	Tampa|United States	1672.1844105708615
Florence|Italy	Frankfurt|Germany	721.0155159600218
Florence|Italy	Geneva|Switzerland	483.40426421234014
Florence|Italy	London|United Kingdom	1181.6753270486356
Florence|Italy	Lyon|France	528.6927669745791
Florence|Italy	Madrid|Spain	1272.2979899774687
Florence|Italy	Munich|Germany	507.7838320734056
Florence|Italy	Nantes|France	1065.70546296907
Florence|Italy	Palermo|Italy	646.8165022787691
Florence|Italy	Paris|France	871.0478499739866
Florence|Italy	Rome|Italy	239.11237114786843
Florence|Italy	Stuttgart|Germany	564.2042306555193
Florence|Italy	Vienna|Austria	633.3063659292391
Florence|Italy	Zurich|Switzerland	456.2668514343217
Flores|Guatemala	Guatemala City|Guatemala	268.9179558677712
Flores|Portugal	Horta|Portugal	233.49082544075657
Flores|Portugal	Lajes (terceira Island)|Portugal	357.4154546752296
Flores|Portugal	Ponta Delgada|Portugal	509.65327449058645
Florianopolis|Brazil	Joacaba|Brazil	301.6568972464666
Florianopolis|Brazil	Porto Alegre|Brazil	363.50624047273567
Florianopolis|Brazil	Rio De Janeiro|Brazil	759.861698243482
Florianopolis|Brazil	Sao Paulo|Brazil	515.5515035787508
Floro|Norway	Kristiansund|Norway	223.25630820809306
Floro|Norway	Orsta-Volda|Norway	86.24436349714475
Floro|Norway	Oslo|Norway	364.82698696579723
Floro|Norway	Stavanger|Norway	303.2195990924538
Fort Albany|Canada	Kashechewan|Canada	9.12122372692631
Fort Albany|Canada	Moosonee|Canada	126.1020048860674
Fort Chipewyan|Canada	Fort Mcmurray|Canada	235.395881337578
Fort Chipewyan|Canada	Fort Smith|Canada	147.48062510881016
Fort Frances|Canada	Kenora|Canada	142.98314730199183
Fort Frances|Canada	Sioux Lookout|Canada	196.88203038874389
Fort Frances|Canada	Thunder Bay|Canada	305.0916784022148
Fort Good Hope|Canada	Inuvik|Canada	309.5762695066523
Fort Good Hope|Canada	Norman Wells|Canada	136.26781339309224
Fort Hope|Canada	Lansdowne House|Canada	70.5646881941935
Fort Hope|Canada	Ogoki Post|Canada	139.09162010587713
Fort Hope|Canada	Thunder Bay|Canada	369.2753059541034
Fort Lauderdale|United States	Freeport|Bahamas	155.1322486552274
Fort Lauderdale|United States	Governor's Harbor|Bahamas	393.29130313003026
Fort Lauderdale|United States	Great Exuma|Bahamas	514.3375574241845
Fort Lauderdale|United States	Greenville|United States	1001.8829567543859
Fort Lauderdale|United States	Guatemala City|Guatemala	1674.0943641197448
Fort Lauderdale|United States	Houston|United States	1539.5176238222098
Fort Lauderdale|United States	Indianapolis|United States	1622.6372929853067
Fort Lauderdale|United States	Islip|United States	1763.3800972642412
Fort Lauderdale|United States	Jacksonville|United States	514.6611266392936
Fort Lauderdale|United States	Kansas City|United States	2001.7403019590304
Fort Lauderdale|United States	Key West|United States	233.75440558167182
Fort Lauderdale|United States	Kingston|Jamaica	969.9238890500092
Fort Lauderdale|United States	Knoxville|United States	1144.1085545820617
Fort Lauderdale|United States	Las Vegas|United States	3495.93740854847
Fort Lauderdale|United States	Latrobe|United States	1582.5873845278202
Fort Lauderdale|United States	Lexington KY|United States	1395.9766246374365
Fort Lauderdale|United States	Lima|Peru	4253.320211683868
Fort Lauderdale|United States	Los Angeles|United States	3767.357946286328
Fort Lauderdale|United States	Managua|Nicaragua	1674.0710491903412
Fort Lauderdale|United States	Marsh Harbor|Bahamas	310.1714277323276
Fort Lauderdale|United States	Milwaukee|United States	2005.983887931516
Fort Lauderdale|United States	Minneapolis|United States	2398.648673197865
Fort Lauderdale|United States	Montego Bay|Jamaica	873.48067653253
Fort Lauderdale|United States	Montreal|Canada	2233.763939525783
Fort Lauderdale|United States	Myrtle Beach|United States	854.983707196389
Fort Lauderdale|United States	Nashville|United States	1279.3516649691628
Fort Lauderdale|United States	Nassau|Bahamas	293.295224822963
Fort Lauderdale|United States	New Orleans|United States	1084.0187621386292
Fort Lauderdale|United States	New York|United States	1736.4765823876437
Fort Lauderdale|United States	Newark|United States	1718.7191587289408
Fort Lauderdale|United States	Newburgh|United States	1805.3606151146962
Fort Lauderdale|United States	Niagara Falls|United States	1899.4162317122702
Fort Lauderdale|United States	North Eleuthera|Bahamas	354.05818314520224
Fort Lauderdale|United States	Oranjestad|Aruba	1846.3931221705584
Fort Lauderdale|United States	Orlando|United States	286.2155241034409
Fort Lauderdale|United States	Oslo|Norway	7589.57255612023
Fort Lauderdale|United States	Panama City|Panama	1894.2714659601388
Fort Lauderdale|United States	Philadelphia|United States	1602.386118499705
Fort Lauderdale|United States	Philipsburg|Netherlands Antilles	1969.9041321891727
Fort Lauderdale|United States	Phoenix|United States	3172.390901377551
Fort Lauderdale|United States	Pittsburgh|United States	1605.0874757424572
Fort Lauderdale|United States	Plattsburgh|United States	2153.351178548696
Fort Lauderdale|United States	Port-au-prince|Haiti	1161.5467186036692
Fort Lauderdale|United States	Port-of-spain|Trinidad and Tobago	2624.0169665118765
Fort Lauderdale|United States	Providence|United States	1918.2736573349446
Fort Lauderdale|United States	Punta Cana|Dominican Republic	1472.384420671353
Fort Lauderdale|United States	Raleigh-durham|United States	1099.1750077422928
Fort Lauderdale|United States	Richmond|United States	1300.3684174895654
Fort Lauderdale|United States	Rio Negro|Colombia	2272.3803507203415
Fort Lauderdale|United States	San Francisco|United States	4155.385822698672
Fort Lauderdale|United States	San Jose|Costa Rica	1840.174833641436
Fort Lauderdale|United States	San Juan|Puerto Rico	1685.566323603968
Fort Lauderdale|United States	San Pedro Sula|Honduras	1431.4342196097668
Fort Lauderdale|United States	San Salvador|El Salvador	1685.8382386102437
Fort Lauderdale|United States	Santiago|Dominican Republic	1228.6547202699155
Fort Lauderdale|United States	Santo Domingo|Dominican Republic	1373.8367631211686
Fort Lauderdale|United States	Seattle|United States	4372.40657958393
Fort Lauderdale|United States	St. Louis|United States	1704.1244672649636
Fort Lauderdale|United States	St. Thomas|Virgin Islands	1783.5800344249571
Fort Lauderdale|United States	Stockholm|Sweden	7970.880655006917
Fort Lauderdale|United States	Tampa|United States	317.1474267259161
Fort Lauderdale|United States	Toluca|Mexico	2126.909256533948
Fort Lauderdale|United States	Toronto|Canada	1960.2618589614538
Fort Lauderdale|United States	Treasure Cay|Bahamas	285.3073850926648
Fort Lauderdale|United States	Trenton|United States	1656.6788859423307
Fort Lauderdale|United States	Washington|United States	1454.8498535351232
Fort Lauderdale|United States	White Plains|United States	1771.5781046744946
Fort Lauderdale|United States	Windsor Locks|United States	1893.968797871096
Fort Lauderdale|United States	Worcester|United States	1954.852703728029
Fort Leonardwood|United States	St. Louis|United States	191.1271536085236
Fort Mcmurray|Canada	Red Deer Industrial|Canada	526.8404017365086
Fort Mcmurray|Canada	Toronto|Canada	2640.059775485539
Fort Mcmurray|Canada	Vancouver|Canada	1151.853222073414
Fort Mcpherson|Canada	Inuvik|Canada	115.34864108201488
Fort Myers|United States	Houston|United States	1385.2720874038334
Fort Myers|United States	Indianapolis|United States	1526.4830874147935
Fort Myers|United States	Key West|United States	220.4192889143937
Fort Myers|United States	Milwaukee|United States	1909.8378096519923
Fort Myers|United States	Minneapolis|United States	2284.7397964464517
Fort Myers|United States	New York|United States	1743.5157120015765
Fort Myers|United States	Newark|United States	1723.8882120543317
Fort Myers|United States	Orlando|United States	215.30228306335658
Fort Myers|United States	Philadelphia|United States	1602.4714897894635
Fort Myers|United States	Pittsburgh|United States	1559.8017474580236
Fort Myers|United States	Providence|United States	1937.7499016378786
Fort Myers|United States	St. Louis|United States	1579.341111221067
Fort Myers|United States	Toronto|Canada	1917.68886593762
Fort Myers|United States	Trenton|United States	1658.5754684865165
Fort Myers|United States	Washington|United States	1439.844394314686
Fort Myers|United States	White Plains|United States	1778.5579917592188
Fort Myers|United States	Wilmington|United States	1570.239446875595
Fort Myers|United States	Windsor Locks|United States	1904.2775338864926
Fort Nelson|Canada	Fort Saint John|Canada	309.7573106273013
Fort Nelson|Canada	Prince George|Canada	550.7086364886738
Fort Saint John|Canada	Prince George|Canada	289.16857790094593
Fort Saint John|Canada	Vancouver|Canada	801.137446952333
Fort Severn|Canada	Sioux Lookout|Canada	715.2865143785368
Fort Simpson|Canada	Yellowknife|Canada	362.2670644906206
Fort Smith|Canada	Hay River|Canada	228.81880306616463
Fort Smith|Canada	Yellowknife|Canada	302.5006960454562
Fort Wayne|United States	Mesa|United States	2486.5946120694157
Fort Wayne|United States	Minneapolis|United States	784.7846147790221
Fort Wayne|United States	Myrtle Beach|United States	983.143986108664
Fort Wayne|United States	Punta Gorda|United States	1592.332348864002
Fort Wayne|United States	Sanford|United States	1404.9942653952164
Fort Wayne|United States	St. Petersburg|United States	1472.6381368463221
Fort Yukon|United States	Venetie|United States	69.03055383404669
Fort-de-france|Martinique	Havana|Cuba	2438.091083073247
Fort-de-france|Martinique	Miami|United States	2364.871066872198
Fort-de-france|Martinique	Montreal|Canada	3639.653833725999
Fort-de-france|Martinique	Paris|France	6877.215773438327
Fort-de-france|Martinique	Pointe-a-pitre|Guadeloupe	194.81776917033616
Fort-de-france|Martinique	San Juan|Puerto Rico	684.0795095253677
Fort-de-france|Martinique	Santo Domingo|Dominican Republic	1018.5473010577227
Fortaleza|Brazil	Joao Pessoa|Brazil	546.2337338880096
Fortaleza|Brazil	Juazeiro Do Norte|Brazil	391.84237255156745
Fortaleza|Brazil	Lisbon|Portugal	5618.491001472269
Fortaleza|Brazil	Manaus|Brazil	2392.3294511557006
Fortaleza|Brazil	Milano|Italy	7208.505484616687
Fortaleza|Brazil	Natal|Brazil	414.43168906082434
Fortaleza|Brazil	Praia, Santiago Island|Cape Verde	2661.608635665433
Fortaleza|Brazil	Recife|Brazil	627.7608533263967
Fortaleza|Brazil	Rio De Janeiro|Brazil	2178.908462694368
Fortaleza|Brazil	Salvador|Brazil	1016.8473867380415
Fortaleza|Brazil	Sao Luis|Brazil	647.4029439772017
Fortaleza|Brazil	Sao Paulo|Brazil	2349.1707609014625
Fortaleza|Brazil	Teresina|Brazil	497.19661364544436
Foz Do Iguacu|Brazil	Lima|Peru	2815.4106905628855
Foz Do Iguacu|Brazil	Porto Alegre|Brazil	587.8988328875059
Foz Do Iguacu|Brazil	Rio De Janeiro|Brazil	1181.7003231559204
Foz Do Iguacu|Brazil	Sao Paulo|Brazil	822.0264246260183
Francistown|Botswana	Gaberone|Botswana	410.3026091448952
Francistown|Botswana	Johannesburg|South Africa	559.863715303325
Frankfurt|Germany	Friedrichshafen|Germany	271.8112446599797
Frankfurt|Germany	Fuerteventura|Spain	3059.175702433476
Frankfurt|Germany	Funchal|Portugal	2839.1577517773317
Frankfurt|Germany	Gdansk|Poland	829.1935804071852
Frankfurt|Germany	Geneva|Switzerland	460.288985551527
Frankfurt|Germany	Gothenborg|Sweden	883.1940377298721
Frankfurt|Germany	Gran Canaria|Spain	3188.399776336026
Frankfurt|Germany	Graz|Austria	608.9411852625842
Frankfurt|Germany	Guernsey|Guernsey	805.8380677086154
Frankfurt|Germany	Halifax|Canada	5241.812671599721
Frankfurt|Germany	Hamburg|Germany	412.0976581059377
Frankfurt|Germany	Hannover|Germany	281.179864128853
Frankfurt|Germany	Hanoi|Vietnam	8721.291493362203
Frankfurt|Germany	Havana|Cuba	8147.155603304008
Frankfurt|Germany	Helsinki|Finland	1539.6276371953456
Frankfurt|Germany	Heraklion|Greece	2116.7153064078375
Frankfurt|Germany	Heringsdorf|Germany	573.9834048206322
Frankfurt|Germany	Ho Chi Minh City|Vietnam	9666.526143223065
Frankfurt|Germany	Holguin|Cuba	7903.877638465027
Frankfurt|Germany	Hong Kong|Hong Kong	9163.382705223576
Frankfurt|Germany	Houston|United States	8411.820961838072
Frankfurt|Germany	Hurghada|Egypt	3327.2622280867918
Frankfurt|Germany	Ibiza|Spain	1366.1153032041275
Frankfurt|Germany	Innsbruck|Austria	369.9419747274349
Frankfurt|Germany	Istanbul|Turkey	1902.1067081868655
Frankfurt|Germany	Izmir|Turkey	1967.7556436733148
Frankfurt|Germany	Jeddah|Saudi Arabia	4136.2135059093725
Frankfurt|Germany	Jerez|Spain	1887.3834710392748
Frankfurt|Germany	Jersey|Jersey	781.1338543460877
Frankfurt|Germany	Johannesburg|South Africa	8699.553869271323
Frankfurt|Germany	Katowice|Poland	748.9873136785877
Frankfurt|Germany	Keflavik|Iceland	2403.8481182353526
Frankfurt|Germany	Kerkyra/corfu|Greece	1462.963614770179
Frankfurt|Germany	Kiev|Ukraine	1585.4714399925454
Frankfurt|Germany	Kos|Greece	2090.228951426289
Frankfurt|Germany	Krakow|Poland	800.7508445425715
Frankfurt|Germany	Kuala Lumpur|Malaysia	10008.499900544271
Frankfurt|Germany	Kuwait|Kuwait	4024.9741734376103
Frankfurt|Germany	Lagos|Nigeria	4862.158794838958
Frankfurt|Germany	Larnaca|Cyprus	2638.855876610263
Frankfurt|Germany	Las Vegas|United States	8973.325463903364
Frankfurt|Germany	Leipzig|Germany	301.08324192005136
Frankfurt|Germany	Linz|Austria	455.3897052714883
Frankfurt|Germany	Lisbon|Portugal	1875.9066200666293
Frankfurt|Germany	Ljubljana|Slovenia	608.8836072954734
Frankfurt|Germany	London|United Kingdom	621.0737522042683
Frankfurt|Germany	Los Angeles|United States	9332.227669918053
Frankfurt|Germany	Luanda|Angola	6571.275146389545
Frankfurt|Germany	Luxemburg|Luxembourg	175.92121117398793
Frankfurt|Germany	Lyon|France	545.5807343297844
Frankfurt|Germany	Madras|India	7602.212552539481
Frankfurt|Germany	Madrid|Spain	1423.613060012085
Frankfurt|Germany	Mahe|Seychelles	7569.881774494938
Frankfurt|Germany	Malaga|Spain	1819.164719524511
Frankfurt|Germany	Male|Maldives	7892.629169366528
Frankfurt|Germany	Malta|Malta	1648.4636213076667
Frankfurt|Germany	Manchester|United Kingdom	833.4970729157945
Frankfurt|Germany	Marseille|France	777.0216662405725
Frankfurt|Germany	Menorca|Spain	1182.4199071800979
Frankfurt|Germany	Mexico City|Mexico	9562.466716606315
Frankfurt|Germany	Miami|United States	7772.0829824385055
Frankfurt|Germany	Milano|Italy	490.24054377489773
Frankfurt|Germany	Milan|Italy	513.4708425316476
Frankfurt|Germany	Minsk 2|Belarus	1396.7948704246296
Frankfurt|Germany	Mombasa|Kenya	6714.568949826869
Frankfurt|Germany	Montego Bay|Jamaica	8204.56617608411
Frankfurt|Germany	Montpellier|France	799.5622811517262
Frankfurt|Germany	Montreal|Canada	5861.191599722357
Frankfurt|Germany	Moscow|Russia	2024.6310457422928
Frankfurt|Germany	Mulhouse|France	282.48739633402175
Frankfurt|Germany	Mumbai|India	6576.10846262373
Frankfurt|Germany	Munich|Germany	299.4068381653526
Frankfurt|Germany	Munster|Germany	241.96322792885115
Frankfurt|Germany	Muscat|Oman	5184.845539335449
Frankfurt|Germany	Nagoya|Japan	9303.70158092685
Frankfurt|Germany	Nairobi|Kenya	6323.5385939251555
Frankfurt|Germany	Nanjing|China	8644.529579735514
Frankfurt|Germany	Naples|Italy	1111.079719954345
Frankfurt|Germany	New York|United States	6196.238210283635
Frankfurt|Germany	Newark|United States	6217.855850592046
Frankfurt|Germany	Nice|France	717.0612107687869
Frankfurt|Germany	Nizhniy Novgorod|Russia	2420.965912021936
Frankfurt|Germany	Novosibirsk|Russia	4809.201216825084
Frankfurt|Germany	Nuernberg|Germany	189.8490988237503
Frankfurt|Germany	Olbia|Italy	1019.502013599491
Frankfurt|Germany	Orlando|United States	7628.242625381186
Frankfurt|Germany	Osaka|Japan	9271.50990664489
Frankfurt|Germany	Oslo|Norway	1133.7883115889247
Frankfurt|Germany	Ottawa|Canada	5991.190993338378
Frankfurt|Germany	Palermo|Italy	1367.824971590907
Frankfurt|Germany	Palma de Mallorca|Spain	1253.4703151578774
Frankfurt|Germany	Paris|France	449.4961793208389
Frankfurt|Germany	Patras|Greece	1670.0874694579652
Frankfurt|Germany	Philadelphia|United States	6346.3403796540315
Frankfurt|Germany	Plaisance|Mauritius	9209.69117278125
Frankfurt|Germany	Podgorica|Montenegro	1183.9562019001369
Frankfurt|Germany	Ponta Delgada|Portugal	3035.044903765881
Frankfurt|Germany	Porto|Portugal	1654.561478624606
Frankfurt|Germany	Poznan|Poland	633.4343464184415
Frankfurt|Germany	Prague|Czech Republic	406.50106859750537
Frankfurt|Germany	Pristina|Serbia	1265.3755523187608
Frankfurt|Germany	Puerto Plata|Dominican Republic	7580.76134884267
Frankfurt|Germany	Pula|Croatia	699.2877248609534
Frankfurt|Germany	Pune|India	6692.456012171415
Frankfurt|Germany	Punta Cana|Dominican Republic	7520.684164356749
Frankfurt|Germany	Recife|Brazil	7717.756816076962
Frankfurt|Germany	Rhodos|Greece	2180.133926056805
Frankfurt|Germany	Riga|Latvia	1271.6300151747919
Frankfurt|Germany	Rio De Janeiro|Brazil	9578.934089243792
Frankfurt|Germany	Riyadh|Saudi Arabia	4297.144984437299
Frankfurt|Germany	Rome|Italy	959.1890483929468
Frankfurt|Germany	Rzeszow|Poland	959.5827464195016
Frankfurt|Germany	Salvador|Brazil	8363.142763902722
Frankfurt|Germany	Salzburg|Austria	409.0134948821289
Frankfurt|Germany	Samara|Russia	2849.568866728473
Frankfurt|Germany	San Francisco|United States	9158.759879279949
Frankfurt|Germany	San Juan|Puerto Rico	7362.376645349888
Frankfurt|Germany	Santa Cruz De La Palma|Spain	3255.5178556309297
Frankfurt|Germany	Santo Domingo|Dominican Republic	7625.197334557717
Frankfurt|Germany	Sao Paulo|Brazil	9808.958353968204
Frankfurt|Germany	Scarborough|Trinidad and Tobago	7601.815417156501
Frankfurt|Germany	Seattle|United States	8206.428635647631
Frankfurt|Germany	Seoul|South Korea	8552.5380644056
Frankfurt|Germany	Shanghai|China	8867.459052409535
Frankfurt|Germany	Shenyang|China	8028.137150207694
Frankfurt|Germany	Singapore|Singapore	10290.549799728136
Frankfurt|Germany	Sofia|Bulgaria	1398.2714809267711
Frankfurt|Germany	Split|Croatia	931.4761439226124
Frankfurt|Germany	St. Petersburg|Russia	1749.2548468504028
Frankfurt|Germany	Stavanger|Norway	1002.2980294456039
Frankfurt|Germany	Stockholm|Sweden	1224.3290620830985
Frankfurt|Germany	Stuttgart|Germany	156.82510558745642
Frankfurt|Germany	Taipei|Taiwan	9375.316521876619
Frankfurt|Germany	Tallinn-ulemiste International|Estonia	1470.1386008161255
Frankfurt|Germany	Tashkent|Uzbekistan	4689.560323434653
Frankfurt|Germany	Tehran|Iran	3778.392472287593
Frankfurt|Germany	Tel-aviv|Israel	2956.255814302638
Frankfurt|Germany	Tenerife|Spain	3242.3577559177934
Frankfurt|Germany	Thessaloniki|Greece	1542.2994063319147
Frankfurt|Germany	Tirana|Albania	1290.0219947145483
Frankfurt|Germany	Tokyo|Japan	9371.113375025137
Frankfurt|Germany	Torino|Italy	542.3515691676988
Frankfurt|Germany	Toronto|Canada	6350.940733614869
Frankfurt|Germany	Toulouse|France	898.8134524038584
Frankfurt|Germany	Tselinograd|Kazakhstan	4313.487064302888
Frankfurt|Germany	Tunis|Tunisia	1473.415395656663
Frankfurt|Germany	Valencia|Spain	1372.3407412311824
Frankfurt|Germany	Vancouver|Canada	8071.339523605697
Frankfurt|Germany	Varadero|Cuba	8076.368807277763
Frankfurt|Germany	Venice|Italy	577.8360464232013
Frankfurt|Germany	Vienna|Austria	620.9946859027253
Frankfurt|Germany	Villafranca|Italy	544.5850733047198
Frankfurt|Germany	Vilnius|Lithuania	1243.0272477763212
Frankfurt|Germany	Warsaw|Poland	897.2276841469785
Frankfurt|Germany	Washington|United States	6557.827514590046
Frankfurt|Germany	Westerland|Germany	543.4358526692544
Frankfurt|Germany	Windhoek|Namibia	8119.697598253776
Frankfurt|Germany	Wroclaw|Poland	599.5066823315707
Frankfurt|Germany	Zadar|Croatia	835.3074957824517
Frankfurt|Germany	Zagreb|Croatia	735.1590667922858
Frankfurt|Germany	Zanzibar|Tanzania	6924.838823516022
Frankfurt|Germany	Zurich|Switzerland	285.937192043119
Fredericton|Canada	Halifax|Canada	261.0988362433171
Fredericton|Canada	Montreal|Canada	561.9090289380325
Fredericton|Canada	Ottawa|Canada	713.4968740390283
Fredericton|Canada	Toronto|Canada	1061.7380934537057
Freeport|Bahamas	Miami|United States	180.69365172473263
Freeport|Bahamas	Nassau|Bahamas	209.27929206003475
Freeport|Bahamas	Newark|United States	1627.6769571604395
Freeport|Bahamas	Richmond|United States	1225.3851143149625
Freetown|Sierra Leone	Lagos|Nigeria	1836.3186276378915
Freetown|Sierra Leone	London|United Kingdom	4910.791714441729
Freetown|Sierra Leone	Monrovia|Liberia	373.43408159230955
Freetown|Sierra Leone	Paris|France	4731.272474370309
Fresno|United States	Guadalajara|Mexico	2409.54849754945
Fresno|United States	Las Vegas|United States	416.1906867884434
Fresno|United States	Los Angeles|United States	337.1022493636367
Fresno|United States	Phoenix|United States	793.9034864587119
Fresno|United States	Portland|United States	1010.02927645452
Fresno|United States	Salt Lake City|United States	806.0800481137488
Fresno|United States	San Diego|United States	505.87382960531767
Fresno|United States	San Francisco|United States	253.57682577229406
Fresno|United States	Seattle|United States	1206.9865696247966
Friday Harbor|United States	Seattle|United States	122.81249725581425
Friedrichshafen|Germany	Hamburg|Germany	664.1986719067066
Friedrichshafen|Germany	Ibiza|Spain	1179.3521285792654
Friedrichshafen|Germany	Istanbul|Turkey	1702.0718088781462
Friedrichshafen|Germany	Marina Di Campo|Italy	549.6426351627711
Friedrichshafen|Germany	Olbia|Italy	753.906122663687
Friedrichshafen|Germany	Palma de Mallorca|Spain	1054.9332120895692
Friedrichshafen|Germany	Zadar|Croatia	601.1273961631384
Fuerteventura|Spain	Glasgow|United Kingdom	3143.313721916867
Fuerteventura|Spain	Gran Canaria|Spain	160.25561240199863
Fuerteventura|Spain	Hamburg|Germany	3409.780073581156
Fuerteventura|Spain	Hannover|Germany	3303.017912971136
Fuerteventura|Spain	Leeds|United Kingdom	2998.318247324571
Fuerteventura|Spain	Leipzig|Germany	3355.1676838228723
Fuerteventura|Spain	Lille|France	2844.355224959609
Fuerteventura|Spain	Liverpool|United Kingdom	2912.8201962433386
Fuerteventura|Spain	London|United Kingdom	2859.2853511521316
Fuerteventura|Spain	Luxemburg|Luxembourg	2906.821397111988
Fuerteventura|Spain	Madrid|Spain	1635.624153384667
Fuerteventura|Spain	Manchester|United Kingdom	2929.764898635835
Fuerteventura|Spain	Milano|Italy	2754.0171784429385
Fuerteventura|Spain	Mulhouse|France	2819.3350164233034
Fuerteventura|Spain	Munich|Germany	3120.1581535530236
Fuerteventura|Spain	Nantes|France	2337.5386359080217
Fuerteventura|Spain	Newcastle|United Kingdom	3116.8958414284584
Fuerteventura|Spain	Nuernberg|Germany	3156.1902004824997
Fuerteventura|Spain	Paderborn|Germany	3184.5747023528356
Fuerteventura|Spain	Pisa|Italy	2745.972369430703
Fuerteventura|Spain	Prestwick|United Kingdom	3101.940719252648
Fuerteventura|Spain	Rome|Italy	2785.4823462765553
Fuerteventura|Spain	Salzburg|Austria	3159.3163812624994
Fuerteventura|Spain	Shannon|Ireland	2729.9192641683007
Fuerteventura|Spain	Stuttgart|Germany	2994.538190864081
Fuerteventura|Spain	Tenerife|Spain	242.4796626507471
Fuerteventura|Spain	Vienna|Austria	3405.139294016496
Fuerteventura|Spain	Villafranca|Italy	2878.499174291056
Fuerteventura|Spain	Weeze|Germany	3067.8822811717687
Fuerteventura|Spain	Zurich|Switzerland	2868.5857404948
Fuerteventura|Spain	Zweibruecken|Germany	2934.807840086061
Fukue|Japan	Fukuoka|Japan	182.29022967243424
Fukue|Japan	Nagasaki|Japan	104.93422204406076
Fukuoka|Japan	Guangzhou|China	2021.0798738382434
Fukuoka|Japan	Hanamaki|Japan	1154.9066387249143
Fukuoka|Japan	Hanoi|Vietnam	2786.489802174384
Fukuoka|Japan	Ho Chi Minh City|Vietnam	3508.1140931135537
Fukuoka|Japan	Hong Kong|Hong Kong	2049.411148299785
Fukuoka|Japan	Honolulu|United States	7071.683316143394
Fukuoka|Japan	Ibaraki|Japan	954.0853944931669
Fukuoka|Japan	Ishigaki|Japan	1187.4246391595636
Fukuoka|Japan	Kanazawa|Japan	626.5378486601311
Fukuoka|Japan	Macau|Macau	2086.120687999833
Fukuoka|Japan	Manila|Philippines	2327.0069663370978
Fukuoka|Japan	Matsumoto|Japan	740.1051983709037
Fukuoka|Japan	Miyazaki|Japan	211.9223691094645
Fukuoka|Japan	Nagoya|Japan	601.6361279966947
Fukuoka|Japan	Niigata|Japan	921.227907464204
Fukuoka|Japan	Okinawa|Japan	865.9219010241517
Fukuoka|Japan	Osaka|Japan	452.0524045483012
Fukuoka|Japan	Qingdao|China	966.3235427764462
Fukuoka|Japan	Sapporo|Japan	1416.602116469105
Fukuoka|Japan	Sendai|Japan	1070.690771059639
Fukuoka|Japan	Seoul|South Korea	563.9379681465825
Fukuoka|Japan	Shanghai|China	856.8638755119536
Fukuoka|Japan	Shenyang|China	1086.0064895720025
Fukuoka|Japan	Singapore|Singapore	4525.676054599402
Fukuoka|Japan	Taipei|Taiwan	1301.5323080086735
Fukuoka|Japan	Tokyo|Japan	940.8065132390337
Fukuoka|Japan	Tsushima|Japan	129.43689822862683
Fukushima|Japan	Osaka|Japan	525.2842497529135
Fukushima|Japan	Sapporo|Japan	626.8335624243138
Funafuti|Tuvalu	Nausori|Fiji	1061.7886357464774
Funchal|Portugal	Glasgow|United Kingdom	2751.1293040071655
Funchal|Portugal	Gran Canaria|Spain	547.0253492769016
Funchal|Portugal	Hamburg|Germany	3149.345959428602
Funchal|Portugal	Hannover|Germany	3056.0122201760946
Funchal|Portugal	Leeds|United Kingdom	2643.0027396771015
Funchal|Portugal	Leipzig|Germany	3140.209049735789
Funchal|Portugal	Lisbon|Portugal	966.1981768229412
Funchal|Portugal	London|United Kingdom	2458.235028258702
Funchal|Portugal	Luxemburg|Luxembourg	2673.4865217855586
Funchal|Portugal	Manchester|United Kingdom	2573.1006368600365
Funchal|Portugal	Mulhouse|France	2631.0576061597567
Funchal|Portugal	Munich|Germany	2951.12084681485
Funchal|Portugal	Paris|France	2393.51645971016
Funchal|Portugal	Ponta Delgada|Portugal	986.0011814183198
Funchal|Portugal	Porto|Portugal	1192.0641047787824
Funchal|Portugal	Prague|Czech Republic	3197.2993296696186
Funchal|Portugal	Stuttgart|Germany	2801.2048268729623
Funchal|Portugal	Vienna|Austria	3268.4592983744133
Funchal|Portugal	Zurich|Switzerland	2691.039803026623
Futuna Island|Vanuatu	Tanna|Vanuatu	106.0001351137053
Futuna Island|Wallis and Futuna	Wallis|Wallis and Futuna	234.54498070548223
Fuyang|China	Guangzhou|China	1082.9710776008478
Fuyang|China	Hangzhou|China	534.6195262082042
Fuyang|China	Shanghai|China	560.7470791576145
Fuyang|China	Tianjin|China	709.8251286873291
Fuyang|China	Wenzhou|China	739.7109109832226
